user_id,log_in_day,prior_minutes,new_algo,minutes,churn_prob,churn
2512,1,403.5060333,1,386.3162113,0.08,0
2513,1,839.2197944,0,841.0457182,0.1,1
2514,1,422.3042802,0,350.4765343,0.1,0
2515,2,891.3397667,0,904.3237011,0.1,0
2516,2,449.5489017,0,492.590626,0.1,0
2517,2,408.3902205,0,456.280706,0.1,0
2518,2,514.8891067,0,497.3481939,0.1,0
2519,1,646.3440931,1,552.7331153,0.08,0
2520,3,-18.8188428,1,-9.841572819,0.08,0
2521,3,274.6410716,0,280.5686037,0.1,0
2522,3,338.8497125,0,259.9772007,0.1,0
2523,2,142.5145521,1,130.5303205,0.08,0
2524,3,75.79274736,1,150.6001668,0.08,0
2525,2,285.8188848,0,372.2692038,0.1,0
2526,1,607.5961544,1,630.7106417,0.08,0
2527,1,404.4459562,1,449.9027413,0.08,0
2528,2,217.5001743,0,206.3682707,0.1,0
2529,2,101.4869849,0,180.5535846,0.1,0
2530,2,45.10057973,0,-24.94909973,0.1,1
2531,1,642.8532936,0,583.5314701,0.1,0
2532,3,459.3567228,1,502.0495987,0.08,0
2533,1,242.3717878,1,313.7295925,0.08,1
2534,3,90.59605648,1,106.8456324,0.08,0
2535,1,514.6196342,0,588.9727633,0.1,0
2536,1,907.2132295,1,943.1314931,0.08,0
2537,3,652.0606237,1,677.8392928,0.08,0
2538,2,328.6929141,0,334.6634582,0.1,0
2539,1,352.6359334,0,293.4239697,0.1,0
2540,3,669.7764572,1,731.4095123,0.08,0
2541,3,598.0637365,0,571.3528412,0.1,0
2542,2,70.54223713,0,113.9561693,0.1,0
2543,2,165.0460854,0,231.8814542,0.1,0
2544,3,445.6114859,0,484.8814589,0.1,0
2545,3,267.6450106,1,304.4812938,0.08,0
2546,1,-13.99074826,0,-17.77556566,0.1,0
2547,2,424.1482059,1,390.5519795,0.08,0
2548,1,820.0354974,0,798.9042748,0.1,0
2549,1,504.9728383,1,604.8446722,0.08,1
2550,3,478.4116956,0,469.3774091,0.1,0
2551,1,328.3736567,1,340.0371747,0.08,0
2552,2,379.6379169,0,441.8777642,0.1,0
2553,2,589.6914686,1,681.2792177,0.08,0
2554,3,270.7031996,0,235.373358,0.1,0
2555,2,387.0526491,1,330.7662955,0.08,1
2556,3,336.601936,1,388.4271024,0.08,0
2557,3,97.87272457,0,136.4545799,0.1,0
2558,2,235.6986285,0,213.8874787,0.1,1
2559,3,212.4179259,1,213.8085151,0.08,0
2560,3,104.1088441,0,110.7175725,0.1,0
2561,2,628.4948544,1,573.3199372,0.08,0
2562,2,224.4182718,1,181.6378817,0.08,0
2563,3,276.7921417,0,248.108412,0.1,0
2564,3,570.7732581,0,647.0343904,0.1,0
2565,2,313.752343,1,264.5797677,0.08,0
2566,1,354.8756458,0,369.9892366,0.1,0
2567,1,543.3004677,1,566.5459344,0.08,0
2568,3,305.8787131,0,410.879252,0.1,0
2569,3,340.0612393,0,355.7263918,0.1,0
2570,1,311.7230754,1,315.5828675,0.08,0
2571,2,263.3238969,0,174.9542703,0.1,0
2572,2,520.3081937,1,518.4178153,0.08,0
2573,3,-228.2806739,0,-252.3742866,0.1,0
2574,2,643.770644,1,660.2796183,0.08,0
2575,3,355.839996,1,344.0748842,0.08,0
2576,1,197.4422753,0,188.4891827,0.1,0
2577,2,19.93601957,0,118.7821823,0.1,0
2578,2,212.9929479,1,255.6628803,0.08,0
2579,1,715.7029505,0,715.4562282,0.1,1
2580,3,374.825695,0,297.4883846,0.1,1
2581,2,347.6045263,0,384.3603352,0.1,1
2582,3,345.8050262,1,368.1403527,0.08,0
2583,3,551.3129194,0,568.799849,0.1,0
2584,1,477.254282,1,526.8561214,0.08,0
2585,2,360.0366086,1,425.8781052,0.08,0
2586,2,330.8283318,0,332.455311,0.1,0
2587,1,459.170383,0,437.6840641,0.1,0
2588,1,105.7048503,1,132.5679447,0.08,0
2589,2,369.2619782,1,346.0874591,0.08,0
2590,3,759.5266957,1,686.5043875,0.08,0
2591,3,273.211849,0,336.9582723,0.1,0
2592,3,431.2186029,0,432.8841607,0.1,0
2593,2,326.6427326,0,312.4916992,0.1,0
2594,2,699.0213691,0,760.8756428,0.1,0
2595,3,440.141864,0,574.2397022,0.1,0
2596,1,484.0516981,1,439.6149127,0.08,1
2597,3,230.0644498,0,177.8197944,0.1,0
2598,1,408.9777835,1,406.5140978,0.08,0
2599,3,139.1737257,0,148.013826,0.1,0
2600,3,409.1763748,0,433.8779381,0.1,1
2601,3,347.6824116,1,304.9605626,0.08,0
2602,2,617.3025413,1,632.3442285,0.08,0
2603,1,385.2770324,1,433.2447646,0.08,0
2604,1,196.1965075,1,226.1930804,0.08,0
2605,3,-92.22325327,0,-154.4538045,0.1,0
2606,1,16.12661276,0,46.14925292,0.1,0
2607,2,551.1935391,1,600.7082165,0.08,0
2608,2,397.8783518,0,350.046332,0.1,0
2609,3,439.3503808,1,440.6102873,0.08,0
2610,2,577.2613706,1,609.0224071,0.08,0
2611,1,376.1644218,0,402.1504449,0.1,0
2612,1,826.4886736,1,847.538729,0.08,0
2613,2,813.1052147,0,792.9279896,0.1,0
2614,3,331.5323762,0,343.5349024,0.1,0
2615,1,452.6082067,0,466.6590344,0.1,1
2616,1,621.2702903,0,566.2197217,0.1,0
2617,1,679.8077069,1,680.0930481,0.08,1
2618,1,766.3598757,0,772.7215957,0.1,1
2619,1,645.606471,0,650.3837781,0.1,0
2620,1,475.2259038,0,419.4620025,0.1,0
2621,3,371.4535583,1,388.9199632,0.08,0
2622,1,419.9553105,0,440.4737296,0.1,0
2623,2,215.2200008,0,150.597927,0.1,0
2624,3,4.489501315,1,-5.638118483,0.08,1
2625,3,15.22490257,1,-99.00310594,0.08,0
2626,3,220.6234583,0,280.7812992,0.1,0
2627,2,507.9050835,1,585.1819914,0.08,1
2628,2,597.9850558,1,626.2715544,0.08,0
2629,1,526.0931913,1,384.8958078,0.08,0
2630,3,252.0134248,0,264.2898264,0.1,0
2631,2,41.16026659,1,65.03014302,0.08,0
2632,1,450.7387573,0,512.7312962,0.1,1
2633,1,325.1277144,0,260.6142776,0.1,0
2634,3,35.21141641,1,-8.029479936,0.08,0
2635,2,181.2278522,0,224.0561526,0.1,0
2636,2,316.1860353,0,359.4920727,0.1,0
2637,1,427.9123744,1,484.4270507,0.08,0
2638,1,730.7608398,0,564.3186752,0.1,0
2639,3,742.2515951,1,756.1129839,0.08,0
2640,3,396.4382127,1,325.3427159,0.08,0
2641,1,477.4089894,1,580.4195134,0.08,0
2642,2,753.7578456,1,785.7264167,0.08,0
2643,1,615.1049287,0,594.8821076,0.1,0
2644,2,448.632361,1,439.1506938,0.08,0
2645,1,743.1762631,1,765.2860418,0.08,0
2646,3,-16.24938706,1,72.11022307,0.08,0
2647,3,379.66708,1,385.7193231,0.08,0
2648,2,399.5493907,0,421.8726616,0.1,0
2649,2,584.0486402,0,594.5237152,0.1,1
2650,3,135.5969755,1,167.6986667,0.08,0
2651,1,387.4935722,0,359.0656779,0.1,0
2652,2,610.0458531,1,643.2842294,0.08,1
2653,2,469.969511,0,490.3147809,0.1,0
2654,2,244.238861,0,253.1811186,0.1,0
2655,1,331.3885737,1,266.1826466,0.08,0
2656,2,246.2370211,0,193.4696467,0.1,0
2657,1,564.3423304,1,507.892463,0.08,0
2658,3,452.060207,1,494.5419987,0.08,0
2659,3,43.84669141,0,16.1485332,0.1,0
2660,3,424.1153726,0,476.5796302,0.1,0
2661,2,479.6184313,1,517.5209748,0.08,0
2662,2,446.1046559,1,423.9900933,0.08,0
2663,3,340.5538549,1,344.9353466,0.08,0
2664,3,173.4910442,1,219.2195484,0.08,0
2665,1,86.79521637,1,20.87177606,0.08,0
2666,2,267.3178782,1,270.0951159,0.08,0
2667,2,111.1429781,0,130.1337992,0.1,0
2668,3,313.2283224,1,381.2214948,0.08,0
2669,2,49.48658033,1,5.387176262,0.08,0
2670,1,547.2159688,1,571.2503026,0.08,0
2671,3,767.7361607,1,821.0868234,0.08,0
2672,2,635.4312611,1,637.9223953,0.08,0
2673,1,698.9951698,1,628.832982,0.08,0
2674,1,458.1474576,0,521.0162892,0.1,0
2675,2,266.5653351,0,280.748253,0.1,0
2676,2,114.9780468,1,166.4901713,0.08,0
2677,1,622.9129222,1,581.2929094,0.08,0
2678,1,654.554771,1,675.5883039,0.08,0
2679,3,468.048611,0,431.6484087,0.1,0
2680,3,170.400146,1,266.7919558,0.08,1
2681,1,426.2396428,1,368.2241319,0.08,1
2682,2,102.0764506,1,36.82489908,0.08,0
2683,3,295.5080203,0,318.1799207,0.1,0
2684,2,214.5523438,1,233.8018034,0.08,1
2685,3,22.69591493,0,-43.0396976,0.1,0
2686,1,268.1658487,1,308.5204066,0.08,0
2687,2,375.3138006,1,390.1232809,0.08,0
2688,3,343.7560341,1,438.398173,0.08,0
2689,3,474.3897672,0,508.1063578,0.1,0
2690,2,7.960382569,0,-29.55561832,0.1,0
2691,3,609.1724792,0,623.8817214,0.1,1
2692,2,219.4219081,1,245.6227759,0.08,0
2693,3,366.9944375,1,350.2306082,0.08,0
2694,2,596.8052562,0,617.4605536,0.1,0
2695,1,326.3516689,1,365.7750025,0.08,0
2696,1,309.3415562,1,328.0285661,0.08,0
2697,3,343.4719227,0,461.257176,0.1,0
2698,3,60.50411723,0,94.01692689,0.1,0
2699,2,318.4069918,0,393.4628596,0.1,0
2700,2,208.8980126,1,290.5336635,0.08,0
2701,2,454.2016039,0,390.2465069,0.1,0
2702,2,542.5869233,0,590.5302698,0.1,0
2703,2,612.3608503,1,639.2561984,0.08,0
2704,1,436.7609684,0,400.0117357,0.1,0
2705,1,482.3951809,0,468.3978683,0.1,1
2706,3,284.0630016,0,375.8845189,0.1,0
2707,3,289.9610249,1,385.946719,0.08,0
2708,2,358.1931493,0,273.5593709,0.1,0
2709,2,247.60462,1,187.7316893,0.08,1
2710,3,337.9229125,0,273.0243401,0.1,0
2711,1,379.9745531,1,336.0802985,0.08,0
2712,3,293.1557521,0,229.7317044,0.1,0
2713,2,382.4226672,0,461.6619897,0.1,0
2714,1,245.8171627,0,227.6336546,0.1,0
2715,3,531.6047078,0,462.829249,0.1,0
2716,2,438.1591282,0,390.2880202,0.1,0
2717,2,328.2225461,1,327.5612757,0.08,0
2718,3,402.3805406,1,363.0972499,0.08,0
2719,1,288.1855542,1,356.1539095,0.08,0
2720,3,676.2892232,0,627.968468,0.1,0
2721,1,600.7069074,0,567.0818941,0.1,0
2722,2,342.315085,0,395.8501364,0.1,0
2723,1,726.4001461,1,628.6603549,0.08,0
2724,1,533.5404833,0,481.4667535,0.1,0
2725,1,382.4622311,0,367.430806,0.1,1
2726,1,219.5716116,0,254.0417497,0.1,0
2727,1,491.8486453,0,506.1810824,0.1,0
2728,2,524.1618448,0,554.6088893,0.1,0
2729,3,365.3012896,0,317.4558136,0.1,0
2730,2,120.6224221,0,80.71139385,0.1,1
2731,2,483.8680198,1,405.5465246,0.08,0
2732,2,289.1263533,0,223.084579,0.1,0
2733,1,501.84647,1,493.6961868,0.08,0
2734,1,749.444159,1,806.034927,0.08,0
2735,3,366.9077896,0,393.8840521,0.1,0
2736,2,505.6731787,1,514.749239,0.08,0
2737,3,133.8257018,0,95.55184595,0.1,0
2738,3,344.7224963,0,304.811782,0.1,0
2739,2,109.1748069,0,114.4236106,0.1,0
2740,1,671.6301865,1,714.8494684,0.08,0
2741,1,347.8197779,1,415.9620553,0.08,0
2742,2,157.9017915,0,181.3157889,0.1,0
2743,2,228.1073994,1,173.2099078,0.08,0
2744,3,430.0916689,0,493.9627245,0.1,0
2745,1,537.0695586,1,522.0698505,0.08,1
2746,2,-8.762083767,0,-33.46060344,0.1,0
2747,1,64.77772097,1,56.68660089,0.08,0
2748,2,320.7503061,0,311.1174182,0.1,1
2749,3,122.4986408,0,202.7100261,0.1,0
2750,1,508.3321833,0,458.8674397,0.1,0
2751,3,190.489801,1,183.3130066,0.08,0
2752,2,313.2480943,1,416.4535145,0.08,0
2753,2,457.323233,0,439.1325365,0.1,0
2754,3,430.9914646,1,424.4465829,0.08,0
2755,1,418.0575789,0,432.5130691,0.1,0
2756,2,492.6771164,0,422.9834568,0.1,1
2757,1,135.8518062,0,117.3299732,0.1,0
2758,2,252.1673151,0,284.9155231,0.1,0
2759,2,456.071086,1,523.7767033,0.08,0
2760,3,224.8888419,0,306.2137621,0.1,0
2761,2,526.5864898,1,502.007062,0.08,0
2762,3,69.79465933,0,123.1538923,0.1,0
2763,3,457.8067776,0,481.5526733,0.1,0
2764,2,556.4419787,1,649.9177365,0.08,0
2765,3,335.8252379,1,327.965354,0.08,0
2766,1,486.3697914,1,496.1260895,0.08,0
2767,1,678.174574,1,613.3247402,0.08,0
2768,2,355.4485042,1,420.2948034,0.08,0
2769,2,457.9333584,0,417.6604446,0.1,0
2770,3,74.49697495,1,147.2216364,0.08,0
2771,3,162.2975263,0,117.3464191,0.1,0
2772,3,377.2193056,1,361.4092317,0.08,0
2773,2,280.9972983,1,353.6096284,0.08,0
2774,2,335.5597601,1,380.4972943,0.08,0
2775,1,716.7999997,0,680.1751949,0.1,0
2776,2,434.1270874,0,469.9694668,0.1,0
2777,2,500.9914769,0,457.2971809,0.1,0
2778,1,702.8144484,1,634.2430279,0.08,0
2779,2,348.3831295,0,398.0047188,0.1,0
2780,2,336.7101949,0,296.7758095,0.1,0
2781,3,508.2942083,0,478.0250219,0.1,0
2782,1,160.6341771,1,178.996178,0.08,0
2783,1,575.2298361,1,632.2173618,0.08,0
2784,1,521.0594729,1,579.7679917,0.08,0
2785,2,716.6978877,0,623.012957,0.1,0
2786,3,264.3384908,0,331.944633,0.1,0
2787,2,440.4664434,1,480.6100096,0.08,0
2788,2,144.8287819,1,274.1267327,0.08,0
2789,2,330.9444125,1,419.7691007,0.08,0
2790,1,279.5161452,0,315.5157619,0.1,0
2791,2,519.0871405,1,509.9270815,0.08,0
2792,1,516.423652,0,505.3005935,0.1,0
2793,3,232.8272434,0,264.6455305,0.1,0
2794,3,352.1472573,1,423.1782296,0.08,0
2795,2,672.4726179,1,679.9007789,0.08,0
2796,1,367.5856262,1,422.2530379,0.08,0
2797,3,404.8510751,0,455.4239339,0.1,0
2798,2,406.42666,1,413.4478818,0.08,0
2799,2,187.8549037,0,198.4933808,0.1,0
2800,3,-21.31309253,1,-32.63522081,0.08,0
2801,1,751.7064888,1,764.5728605,0.08,0
2802,2,708.7325973,1,769.9536047,0.08,1
2803,2,645.2986319,0,639.6417314,0.1,1
2804,1,303.6505935,1,277.7043258,0.08,0
2805,3,227.3002466,0,248.4215988,0.1,0
2806,3,687.9476422,1,731.5329653,0.08,0
2807,1,650.6266689,0,650.2363983,0.1,0
2808,3,431.9430762,0,573.5450555,0.1,1
2809,1,866.6771279,1,990.6830114,0.08,0
2810,3,74.45204855,1,100.7926664,0.08,0
2811,3,204.1063358,0,215.9554002,0.1,0
2812,3,194.0079148,1,201.7216162,0.08,1
2813,2,316.7177066,1,229.339137,0.08,0
2814,2,182.1404056,0,169.9923984,0.1,0
2815,1,518.6054917,1,506.8780508,0.08,0
2816,3,259.3254967,1,302.450851,0.08,0
2817,2,214.1072893,1,196.5203568,0.08,0
2818,3,670.620971,1,660.197162,0.08,0
2819,3,312.2373382,1,264.3768506,0.08,0
2820,3,-180.4490001,1,-230.5954709,0.08,0
2821,3,235.4193242,0,258.1913867,0.1,0
2822,2,-112.5767229,0,-195.3003618,0.1,0
2823,2,351.4930279,1,397.3285854,0.08,0
2824,2,475.3687996,1,524.0760057,0.08,0
2825,1,389.2280306,1,480.0345492,0.08,1
2826,2,393.270291,0,371.6250785,0.1,0
2827,1,566.640824,0,633.9736099,0.1,0
2828,2,323.0632419,0,332.5599854,0.1,0
2829,3,575.6553946,0,585.4139637,0.1,0
2830,2,775.8517761,0,758.0646982,0.1,0
2831,1,662.6350577,1,728.9356181,0.08,0
2832,1,693.1918031,0,697.4320059,0.1,0
2833,3,767.4089244,0,644.0328406,0.1,0
2834,1,473.4233289,1,568.7484145,0.08,0
2835,1,534.8376745,0,642.8384516,0.1,0
2836,2,89.11388848,0,22.56534424,0.1,0
2837,3,287.379902,0,275.0007471,0.1,0
2838,3,192.4342919,0,178.5518176,0.1,0
2839,3,271.8109187,1,245.4375259,0.08,0
2840,1,525.1766402,0,447.1130855,0.1,0
2841,2,373.3580777,1,377.2503223,0.08,0
2842,2,343.0747259,0,270.7260192,0.1,0
2843,1,3.726700049,0,77.48501072,0.1,0
2844,2,643.5429685,0,571.8578134,0.1,0
2845,1,626.1003432,1,617.932233,0.08,0
2846,3,-60.12489228,0,-61.47616656,0.1,0
2847,3,306.5284601,1,397.6404135,0.08,0
2848,1,786.8217762,1,771.1980607,0.08,0
2849,3,656.061801,0,609.574641,0.1,0
2850,3,792.9962369,1,807.5898381,0.08,0
2851,2,288.9987289,1,358.1491559,0.08,0
2852,2,590.4304514,0,538.9585274,0.1,0
2853,2,683.0342373,1,711.4897375,0.08,0
2854,1,346.3589606,0,305.5650449,0.1,0
2855,2,516.6389608,1,536.1208095,0.08,0
2856,2,460.9130061,0,463.4228004,0.1,0
2857,2,656.1039101,0,659.5743639,0.1,0
2858,3,351.2452277,1,429.77171,0.08,1
2859,1,450.715513,0,472.0828411,0.1,0
2860,3,397.2084423,0,276.5013317,0.1,1
2861,2,186.8771617,0,199.0939057,0.1,0
2862,2,532.6762049,0,466.1206385,0.1,0
2863,2,327.2966798,0,356.2607025,0.1,0
2864,2,491.0159333,0,531.4304712,0.1,0
2865,2,446.0596789,1,515.6334111,0.08,0
2866,1,556.2752662,0,471.5059934,0.1,1
2867,3,155.2406814,0,142.2814282,0.1,1
2868,1,478.2566741,0,533.3285821,0.1,0
2869,1,412.8557566,1,431.9427621,0.08,0
2870,2,519.7200267,0,591.7908345,0.1,0
2871,2,803.2218881,0,882.6190025,0.1,0
2872,3,412.6953463,0,456.7258523,0.1,0
2873,3,56.76333492,1,110.5548894,0.08,1
2874,3,66.08592385,0,49.78130188,0.1,0
2875,3,305.1498145,0,334.4204706,0.1,0
2876,3,500.3140121,0,528.5844396,0.1,0
2877,2,683.4936651,1,699.0316818,0.08,0
2878,1,278.4588488,0,246.6450715,0.1,0
2879,3,320.8346628,0,237.3665622,0.1,0
2880,2,426.0379279,1,409.3236135,0.08,0
2881,3,277.9055696,0,225.105162,0.1,0
2882,1,251.9982452,1,184.0018466,0.08,0
2883,2,525.0540613,0,468.9598346,0.1,1
2884,2,17.40127732,0,-0.632534505,0.1,0
2885,3,437.7065211,1,430.1036815,0.08,0
2886,3,-15.87216545,0,29.17398865,0.1,0
2887,1,432.4275887,1,504.3169455,0.08,0
2888,3,270.5735702,0,205.4060527,0.1,0
2889,1,365.2729133,1,367.5338591,0.08,0
2890,2,286.2744447,1,328.1322308,0.08,0
2891,3,394.1712983,1,475.5002325,0.08,0
2892,1,760.2673438,0,725.6530672,0.1,0
2893,2,407.3418257,0,423.2041526,0.1,0
2894,2,281.0210361,1,278.9023712,0.08,0
2895,1,366.9423409,0,321.9570596,0.1,0
2896,1,643.2342041,0,655.3144028,0.1,1
2897,1,407.255171,1,477.8978901,0.08,0
2898,3,-9.488058727,1,-41.79332813,0.08,0
2899,1,508.7858248,0,527.6618688,0.1,0
2900,1,682.0456227,1,762.8007774,0.08,0
2901,1,592.2810819,1,554.2083707,0.08,0
2902,3,641.9380097,0,666.112588,0.1,0
2903,2,893.675538,1,890.04874,0.08,0
2904,2,524.9930793,0,435.763168,0.1,0
2905,2,364.2155178,0,402.0399128,0.1,1
2906,3,553.9775221,0,574.7935948,0.1,0
2907,3,449.3225603,1,419.7673076,0.08,0
2908,2,824.0229312,0,816.2786981,0.1,0
2909,3,369.3279686,1,388.4157874,0.08,0
2910,1,467.1063567,1,435.729098,0.08,1
2911,3,468.4040095,0,511.9608172,0.1,0
2912,1,544.2453197,1,526.0856551,0.08,0
2913,3,381.0045489,0,426.3650081,0.1,0
2914,3,569.0852815,0,625.75693,0.1,0
2915,2,145.9455606,1,73.31918043,0.08,0
2916,2,280.560311,0,289.6448408,0.1,0
2917,2,256.4168869,0,218.5964132,0.1,0
2918,1,317.1028146,1,379.9724235,0.08,0
2919,1,511.4714,0,545.4980708,0.1,0
2920,3,204.9222286,1,240.2773945,0.08,0
2921,1,636.7864921,0,559.8367902,0.1,0
2922,3,557.6113325,0,620.4909557,0.1,0
2923,2,263.5601086,1,271.5018497,0.08,0
2924,2,482.6041789,0,533.9389135,0.1,0
2925,1,563.1102768,0,548.2844092,0.1,0
2926,2,213.3517475,1,225.1113169,0.08,1
2927,3,351.2031676,0,300.5417651,0.1,0
2928,3,142.9968499,0,66.96508429,0.1,0
2929,1,287.2785641,0,237.4221098,0.1,0
2930,2,33.61378706,1,84.38297114,0.08,0
2931,1,842.7456585,0,797.6598453,0.1,0
2932,1,474.7095226,1,503.8478475,0.08,0
2933,1,433.2632446,1,487.4668094,0.08,0
2934,2,686.4308982,1,621.2906052,0.08,0
2935,2,826.5262287,1,789.6590264,0.08,0
2936,3,155.5282586,1,115.2618108,0.08,0
2937,1,256.9481723,1,218.7761931,0.08,0
2938,2,384.3825476,1,466.2788453,0.08,0
2939,3,9.478317507,1,0.181723896,0.08,0
2940,3,175.8010579,1,255.3695874,0.08,1
2941,3,279.5534943,0,215.8397464,0.1,0
2942,3,195.1010876,0,107.6813905,0.1,0
2943,2,736.918598,0,758.3427333,0.1,0
2944,2,446.7207858,1,506.2775698,0.08,0
2945,2,424.5752184,1,369.1043046,0.08,0
2946,3,634.408069,0,593.5165918,0.1,0
2947,3,602.0995018,0,689.1175623,0.1,0
2948,1,436.6141758,1,429.8390345,0.08,0
2949,3,302.4078349,0,315.1626588,0.1,0
2950,3,107.7193155,1,105.6041863,0.08,0
2951,1,362.6085779,1,268.4237842,0.08,0
2952,2,110.7571318,0,103.4120697,0.1,0
2953,1,630.7576761,1,568.3326817,0.08,0
2954,3,254.462601,0,225.0075594,0.1,0
2955,3,412.5679997,0,437.7257511,0.1,0
2956,2,357.691518,0,337.6712659,0.1,0
2957,1,207.4635737,0,240.8327316,0.1,0
2958,3,87.8404755,0,108.1302198,0.1,0
2959,3,449.2183458,0,415.3355893,0.1,0
2960,3,147.0210485,1,222.5750669,0.08,1
2961,1,215.2849522,1,214.9549816,0.08,0
2962,2,76.0792335,0,36.18614515,0.1,0
2963,2,281.1695331,0,241.9402981,0.1,0
2964,2,469.0046276,0,528.6276806,0.1,0
2965,1,430.6407268,1,503.5598107,0.08,0
2966,3,193.8238938,1,211.8099651,0.08,0
2967,1,486.6670788,1,530.1033979,0.08,0
2968,3,315.897813,1,349.7100978,0.08,0
2969,2,588.1980473,1,545.3468775,0.08,0
2970,1,512.9413353,1,600.0333742,0.08,0
2971,3,273.8988262,1,387.226717,0.08,0
2972,3,226.02539,0,220.4739447,0.1,0
2973,3,98.57976436,0,20.10462857,0.1,0
2974,1,474.8593295,0,480.5041016,0.1,0
2975,3,29.2914963,1,73.75962374,0.08,0
2976,1,793.105743,1,854.4646118,0.08,0
2977,2,440.7574552,1,506.7728368,0.08,0
2978,3,-84.00196287,1,-26.95549721,0.08,0
2979,2,145.2093296,0,173.0286351,0.1,0
2980,1,640.4072677,1,706.1942338,0.08,0
2981,2,-57.07315773,1,-79.69747159,0.08,0
2982,3,437.1432012,0,451.7096349,0.1,0
2983,2,460.405694,1,484.575365,0.08,0
2984,3,156.6118028,0,181.6129068,0.1,0
2985,3,184.1692121,1,211.4295488,0.08,0
2986,2,139.9546756,1,192.6442322,0.08,1
2987,1,263.308582,0,362.0009332,0.1,0
2988,3,224.8395801,1,180.0282745,0.08,0
2989,1,206.5683663,1,62.40802723,0.08,0
2990,2,340.9318565,0,303.5771908,0.1,0
2991,2,287.3707298,0,426.8674089,0.1,0
2992,3,330.6520058,1,325.3420192,0.08,0
2993,1,600.7802372,1,621.1356972,0.08,0
2994,3,351.6953817,1,407.1636681,0.08,0
2995,1,622.9394976,0,670.6278566,0.1,0
2996,3,332.0188548,0,311.1176266,0.1,0
2997,3,171.9067017,1,228.5378355,0.08,0
2998,3,253.2122591,1,233.0782635,0.08,0
2999,2,671.7760685,0,733.7975937,0.1,0
3000,2,719.3751355,1,720.4996914,0.08,0
3001,3,391.5720238,0,382.2922494,0.1,0
3002,3,91.4553334,0,-15.92446183,0.1,0
3003,1,565.9975754,0,529.2984193,0.1,0
3004,1,743.8782406,1,684.5859801,0.08,0
3005,2,179.8495744,0,294.3062511,0.1,0
3006,3,522.9978967,0,442.4752563,0.1,0
3007,3,-7.512732789,0,-99.2092819,0.1,0
3008,2,359.3372787,1,254.9809558,0.08,0
3009,3,568.3011962,0,623.2581741,0.1,0
3010,3,307.0375884,0,280.587067,0.1,0
3011,1,636.2690526,1,642.6977306,0.08,0
3012,3,276.6816838,0,311.0012269,0.1,1
3013,2,242.7383838,1,238.1656014,0.08,0
3014,2,663.5576688,1,696.9214854,0.08,0
3015,1,570.1126493,0,613.97956,0.1,0
3016,3,202.2872397,1,319.2318719,0.08,0
3017,3,48.26577245,0,90.64344325,0.1,0
3018,1,562.5943178,0,569.8987237,0.1,0
3019,3,221.0579117,1,279.7444673,0.08,0
3020,2,544.5386786,0,552.063039,0.1,0
3021,2,599.979524,0,582.0486542,0.1,0
3022,2,770.4466947,1,789.1100247,0.08,0
3023,1,501.3080937,1,512.5418802,0.08,0
3024,3,332.0442241,1,457.8247477,0.08,0
3025,1,420.8503142,1,514.580928,0.08,1
3026,1,358.0998666,0,363.265302,0.1,0
3027,1,27.32735648,1,133.8782591,0.08,0
3028,1,259.1216196,1,292.3594517,0.08,0
3029,1,627.4339598,0,602.1536211,0.1,0
3030,2,729.3312674,0,826.5435836,0.1,0
3031,3,22.46210418,1,100.0507422,0.08,0
3032,1,649.3332914,1,662.8878859,0.08,0
3033,2,313.6119341,1,313.710435,0.08,0
3034,2,558.2376779,1,595.0824474,0.08,1
3035,1,848.6935266,1,789.5366527,0.08,0
3036,1,308.1025968,0,358.7714328,0.1,0
3037,3,-116.159592,0,-131.6774781,0.1,0
3038,1,440.4722164,0,428.2301288,0.1,0
3039,1,638.1839971,1,663.9788825,0.08,1
3040,3,490.0298175,0,427.8125165,0.1,1
3041,1,597.5804235,0,685.660555,0.1,0
3042,1,473.4063397,1,502.1882455,0.08,0
3043,3,913.5001632,1,971.7282209,0.08,0
3044,2,591.8561106,1,771.7955382,0.08,0
3045,2,323.2598105,0,301.0865769,0.1,0
3046,2,435.1304756,1,403.3404959,0.08,0
3047,3,461.1392126,0,415.6042156,0.1,0
3048,3,391.3085771,0,295.2253278,0.1,0
3049,1,495.0058092,1,477.359469,0.08,0
3050,3,338.2262504,0,338.2740517,0.1,0
3051,2,495.8267242,1,532.5839584,0.08,0
3052,3,181.9643158,0,230.4968772,0.1,0
3053,1,449.2631754,1,387.4924885,0.08,0
3054,1,659.1370505,1,692.1763705,0.08,0
3055,2,315.6111291,0,253.3215877,0.1,0
3056,2,526.7469824,0,464.2253672,0.1,0
3057,2,177.214287,0,177.2959913,0.1,1
3058,2,581.9099784,1,578.6669866,0.08,0
3059,2,653.8052168,1,747.5462574,0.08,0
3060,2,308.9016443,1,380.295825,0.08,0
3061,1,183.1813829,1,249.2327093,0.08,0
3062,3,360.8489088,0,362.7383009,0.1,0
3063,1,548.9558031,1,632.9576227,0.08,0
3064,3,-11.00194622,1,-40.08880377,0.08,1
3065,3,419.494524,0,360.1879412,0.1,0
3066,3,-106.7459122,0,-132.2215973,0.1,0
3067,2,246.7811143,1,275.4948436,0.08,0
3068,2,729.7281487,1,708.0752532,0.08,0
3069,1,656.3722511,0,686.4131836,0.1,0
3070,2,421.4070543,1,436.0039465,0.08,0
3071,1,-67.80618613,0,-66.60999177,0.1,0
