age,gender,region,sessions_per_day,past_engagement,device_type,app_version,notification_sent,pop_up_rem,notification_opened,engagement
22,Female,Asia,2,43.35874482593946,Android,3,1,0,1,34.93892516178659
53,Female,US,6,33.873743734156385,Android,2,1,1,1,15.393785606305153
23,Male,EU,2,3.9104638764359296,iOS,3,0,1,0,15.508000793545918
43,Female,EU,4,53.87943050401363,iOS,1,1,1,1,21.813927425473413
21,Male,US,3,25.163157675322125,Android,1,0,1,1,18.875606362684817
56,Female,EU,4,88.92066366185041,Android,2,1,0,1,29.26581539277211
56,Male,EU,3,79.7845522868412,Android,1,1,0,1,37.84832229909317
52,Male,US,2,47.052529266004576,Android,3,0,0,0,16.698294662481416
18,Male,US,2,99.10615039151654,iOS,2,0,0,0,24.138096711239164
41,Female,EU,1,208.21028915166838,Android,2,1,0,1,45.554145581785214
53,Female,EU,3,57.82212899341659,iOS,2,0,0,1,25.10788200322403
23,Female,Asia,1,46.851233662258224,Android,2,1,0,1,23.3895700083078
58,Female,US,6,54.677175461866646,iOS,3,0,0,1,32.38954201330943
48,Male,US,1,21.08338891296964,Android,1,0,0,1,25.138234851058478
37,Female,Asia,0,69.7508346506289,Android,2,0,1,0,12.423265957669063
41,Female,Asia,4,65.41793025262355,Android,3,0,0,0,12.795462274860945
42,Female,US,1,73.0174889168595,Android,1,1,1,0,24.146683105829972
53,Female,EU,4,59.27866543362045,Android,1,1,0,0,29.181238397337346
38,Female,US,1,96.97948168671557,iOS,3,0,1,1,30.56022122582076
47,Female,US,3,87.23198140382769,Android,3,0,0,1,25.968140462272714
41,Female,US,3,97.42800619104723,Android,2,1,1,1,33.096921107536886
59,Female,US,2,26.199217766790454,iOS,2,0,0,0,7.053581280483854
47,Male,Asia,4,178.36719401964842,Android,2,1,0,1,50.12768597185681
39,Male,EU,5,93.23927589635294,iOS,2,0,0,0,21.629992213726762
45,Female,Asia,1,68.54256720201818,iOS,3,1,0,0,18.798355709288828
24,Female,EU,3,150.27676370944747,Android,2,1,1,1,30.14428178861104
52,Female,EU,6,196.17826865093423,iOS,1,1,1,1,48.64047486841879
45,Female,EU,1,88.57024341866591,Android,3,0,0,1,31.947900465396657
31,Male,Asia,3,21.093155411997298,Android,1,0,1,1,22.05724947677425
27,Male,EU,1,39.603106678734164,iOS,2,0,0,0,15.685357430437895
33,Female,EU,3,45.852594322316016,Android,2,0,1,1,22.52020149221111
33,Male,Asia,4,98.90227151719559,Android,3,0,1,0,16.222734556553874
48,Male,US,4,92.83541915291524,iOS,3,1,0,1,43.013282779596565
59,Female,EU,3,82.1278271740979,Android,3,0,0,0,22.122293670721184
42,Female,Asia,3,41.15152429679105,Android,2,0,0,0,8.970401064634355
30,Female,Asia,3,77.07044095781083,iOS,2,1,1,1,38.313687219995956
23,Male,US,1,137.55523063663017,Android,1,1,0,0,34.03567815231751
26,Male,EU,2,44.84961991352883,iOS,1,1,1,1,27.273498980744286
53,Female,EU,4,5.97468955041411,Android,2,0,0,0,10.15941667777303
60,Female,US,2,43.773274055624526,Android,2,0,0,0,15.727825411625862
37,Male,EU,5,53.66386959337682,Android,2,1,0,1,35.71355513719756
35,Male,US,0,68.95042490191224,Android,1,0,0,0,12.296496826523308
60,Female,US,3,99.75617762029411,Android,1,1,1,1,40.9933182733643
38,Male,EU,2,12.227778223718282,Android,2,0,0,0,17.37096421085641
21,Female,EU,5,28.716946894652267,iOS,3,0,0,1,26.713870656582895
50,Female,EU,6,14.66481530061369,Android,1,1,0,0,15.942743075096155
44,Male,EU,3,114.41276163123713,Android,2,1,0,0,35.36897365779281
24,Male,US,1,101.8070819523633,Android,1,0,1,0,14.209866219991946
23,Male,US,4,58.41231256270889,iOS,1,1,1,1,34.10186552362434
32,Female,US,1,32.54975530475123,Android,3,0,1,1,18.725108818582193
35,Female,US,4,207.82714699961386,iOS,1,1,1,1,54.680876402756326
49,Female,EU,1,36.60697636522759,iOS,1,1,0,0,17.346630863118946
28,Female,EU,4,86.74115711737701,iOS,1,1,0,1,31.900803477582624
37,Female,US,1,25.268737661458317,iOS,2,0,0,0,11.90406841666317
41,Female,US,5,198.22751019931712,Android,1,1,1,1,38.07231114635617
32,Male,EU,2,127.88112375300719,Android,2,0,0,0,31.50003731964079
24,Female,US,5,66.18262971196381,iOS,3,0,0,0,25.413011003258358
38,Female,Asia,2,57.693383985913385,iOS,1,1,0,1,30.75408988491006
59,Female,EU,3,22.748485708857395,Android,3,1,0,1,25.477264899433294
43,Female,US,2,63.846379582706255,iOS,1,1,1,0,23.944350745263826
31,Male,US,1,51.15693253367024,iOS,1,0,1,0,11.93443604738184
54,Female,EU,7,63.93700209361006,Android,2,1,0,0,17.804775543513976
38,Male,US,4,119.57650474115007,iOS,1,1,1,1,30.183656451401117
35,Male,US,3,147.09181653574925,Android,1,1,1,1,43.01945284765014
22,Female,US,6,19.484306224501193,Android,2,0,0,0,21.83070118295437
20,Female,EU,1,51.91089021717995,iOS,2,0,0,0,12.086134884942862
40,Male,EU,3,52.22081241140838,Android,3,0,1,0,17.160228347390486
43,Male,US,5,41.365704371766945,Android,1,0,0,0,16.75310182351295
54,Female,EU,3,40.25332518499221,Android,2,1,0,1,37.06193902077142
41,Male,EU,3,17.738388362705102,Android,2,0,0,0,7.528605683939233
36,Female,EU,1,87.3372551754018,iOS,1,1,0,1,30.761341510841792
42,Female,US,4,37.26961710121902,Android,3,0,0,1,30.30963463856988
38,Male,EU,4,48.271592934973036,Android,2,0,1,0,19.855769351799786
29,Female,Asia,5,46.71757814737169,Android,3,0,0,0,18.37633352130749
58,Female,US,2,10.675572826854047,Android,1,1,0,1,26.71043700528583
50,Female,US,2,32.33788795510613,iOS,2,0,1,0,20.760018277234384
21,Male,US,2,118.32747112354268,iOS,2,0,1,1,30.19368978809838
59,Male,US,3,141.3671030361422,Android,2,0,0,0,20.701197600021683
24,Male,US,3,74.40663772700476,iOS,2,1,1,1,29.653287246414287
39,Female,Asia,2,6.316853688528639,iOS,1,0,1,0,18.8886483133242
50,Male,Asia,2,138.19939496634763,Android,1,1,1,0,24.10954728790529
34,Male,US,2,19.961754202297897,iOS,2,0,0,0,8.14697449305049
41,Male,EU,5,18.789961755123542,iOS,1,1,0,0,13.476263793263037
51,Female,EU,2,94.94011618791454,Android,2,0,1,1,21.31899622316032
45,Female,EU,3,71.20043380877651,iOS,1,0,1,1,25.66671605907065
60,Male,EU,4,112.19509923222893,iOS,1,0,0,1,32.564197380179905
58,Male,US,2,159.96365994273881,Android,2,1,1,1,28.829112188252143
56,Male,EU,1,73.37040273327759,iOS,2,0,0,0,15.672747983580626
39,Female,EU,5,129.16418087375374,Android,2,1,1,0,27.09755959184198
34,Male,EU,4,19.74346931283956,iOS,1,0,0,0,21.15773164297202
51,Female,EU,4,62.270490542490684,Android,2,0,0,0,13.108320711362024
23,Female,US,3,120.85464448734322,Android,1,0,0,0,16.18108624334758
23,Female,US,3,33.21386013398241,iOS,2,1,1,1,25.15931136207126
51,Male,Asia,6,89.3150971761683,Android,1,0,0,0,26.782953458340547
18,Male,EU,1,124.95636613130264,Android,1,0,0,0,23.381088740059365
27,Female,Asia,5,54.0925647287371,Android,2,0,1,0,20.14021164203677
38,Female,US,5,51.784927887894,Android,1,1,0,0,17.0368919206068
22,Female,EU,5,97.90100516470903,Android,2,0,1,0,21.620409981537318
19,Female,EU,6,7.85483525973816,iOS,1,1,1,0,22.82772860643682
39,Male,Asia,2,38.32094534124888,iOS,1,0,1,0,11.32179674510364
19,Male,US,3,6.399431668716107,Android,2,0,1,1,17.163541191845418
27,Female,US,6,63.27171304973212,iOS,2,1,0,1,25.365420575497694
51,Female,EU,1,84.48496029261175,Android,3,1,0,0,24.84537374884754
33,Female,Asia,2,39.795724460002525,Android,1,0,1,0,15.058964036668453
56,Male,Asia,4,51.17271501662496,iOS,2,0,1,1,24.524907470870357
39,Female,Asia,1,28.156580048643185,Android,2,0,1,1,19.401281385930616
29,Male,Asia,2,32.254024279158436,iOS,2,0,1,1,24.530532328963027
41,Female,US,3,99.03264416036882,iOS,2,0,1,0,16.148208083946017
57,Male,US,0,46.8805669647924,iOS,2,0,0,0,11.812104505759095
55,Male,US,3,47.00544650662421,iOS,2,0,1,0,22.064884398799872
27,Female,US,2,61.520151630891476,iOS,1,0,1,0,26.606315911551565
52,Male,Asia,0,180.60920403931814,iOS,3,1,1,1,42.42862936222166
49,Male,Asia,2,87.09400375196988,iOS,1,1,1,1,43.176803471946144
24,Male,US,3,45.91409248145802,Android,1,1,1,0,22.709628833310234
38,Male,EU,0,84.92202195624031,Android,2,0,0,0,16.27388848939208
37,Female,Asia,2,65.68683518070654,iOS,1,1,0,0,23.506407372814202
43,Female,EU,3,44.484720053054836,iOS,2,0,0,0,12.136235558240504
21,Female,US,1,2.9704276757190096,iOS,2,0,0,0,8.852193405463819
39,Female,EU,6,85.06275237134297,Android,1,1,1,1,33.64955364006889
32,Female,US,3,110.75776660365935,Android,1,1,1,1,31.53673094379052
57,Male,EU,1,8.109210951086556,iOS,2,0,0,0,12.58419502955734
38,Male,EU,2,73.11900996918651,iOS,2,0,1,0,15.860865241967584
32,Male,US,4,135.01937203484405,Android,1,1,1,1,21.607037971465587
39,Male,Asia,1,23.1571285795186,iOS,2,1,1,1,24.907276780605503
45,Female,EU,5,49.324690277975996,iOS,2,0,0,0,20.94462277092853
31,Female,EU,5,53.495836823542945,Android,2,0,0,1,32.48485801504907
44,Male,Asia,1,123.99314334220938,Android,1,0,0,0,28.67909913162831
58,Female,US,2,27.986034592758863,Android,2,0,0,0,4.113658291208142
57,Male,US,2,113.43661611205003,iOS,1,1,1,1,39.387571557833255
45,Male,Asia,4,150.2528725797453,Android,2,0,0,0,30.00849770242085
43,Female,US,2,80.05832999728045,iOS,1,0,0,0,27.0303843905103
19,Female,EU,2,39.36439443627839,Android,1,0,0,0,7.799341505213752
42,Female,US,3,12.289540313407219,iOS,2,0,0,0,13.462210403558824
20,Female,US,6,46.48582481713981,Android,2,0,1,1,31.447559275121662
25,Female,EU,2,33.11904695829977,Android,1,1,1,0,10.46020136268088
50,Female,US,3,15.866455625925344,Android,2,0,1,0,13.320897403306512
59,Female,EU,3,101.83969607630839,Android,2,0,0,0,17.069050958405228
52,Male,EU,3,38.46273064697529,Android,1,0,1,1,29.154653948189864
23,Female,Asia,3,79.64630983766969,Android,2,0,1,1,30.000680641736494
56,Male,EU,4,17.017552055858527,iOS,1,1,0,1,33.03319096673281
40,Male,US,1,42.91044005686152,iOS,2,0,0,0,10.731281379822832
42,Female,Asia,2,141.26784410514136,Android,1,1,1,1,34.7245171576079
60,Male,EU,0,37.89327719495597,Android,1,0,1,1,23.045476654227773
36,Female,EU,2,38.93685950442519,Android,2,1,1,1,33.89723801897311
22,Male,Asia,6,57.5790976349854,iOS,3,1,1,1,33.75054600747593
28,Male,EU,4,23.6836594064491,Android,2,0,1,0,7.025550727410772
29,Male,EU,3,74.65472380810849,Android,1,0,0,0,20.703353593768046
27,Female,EU,4,104.48831590576312,iOS,2,0,0,0,12.454694621999206
25,Male,US,2,68.3673432739062,Android,1,1,1,1,33.63954869915712
41,Male,US,0,26.614009453175253,Android,3,0,0,1,12.87333366383956
45,Male,EU,3,42.253673475904435,iOS,2,0,0,0,17.368908185776423
58,Female,US,0,78.61411552708134,iOS,3,1,0,1,25.7452411007506
53,Male,US,2,98.60914938868892,Android,2,1,0,1,36.41499619608558
54,Female,US,3,131.21274087989755,Android,3,0,1,0,28.921233306513024
38,Male,EU,3,28.09881735428611,Android,1,0,1,1,18.561629474654012
25,Male,US,3,118.11651008466613,iOS,3,1,1,1,43.06033022674512
26,Male,EU,6,94.14780354483939,Android,1,0,1,1,26.386228616318224
32,Female,US,2,101.833097519793,Android,3,0,0,0,21.553112089596375
57,Male,EU,5,80.26434443472209,iOS,1,1,1,1,27.863892235504842
35,Male,EU,6,22.065823141652523,Android,2,1,0,1,17.6244265445929
59,Male,EU,4,54.313425716241284,Android,2,0,1,0,20.694847003813162
37,Male,US,3,7.95547402078768,Android,2,0,1,0,16.112501991149088
23,Female,Asia,3,62.856920713980024,iOS,2,0,0,0,14.432559711343988
29,Male,Asia,2,40.03630593578774,iOS,2,0,1,1,29.334893547393797
19,Male,Asia,4,0.8369081029844988,iOS,2,0,1,0,5.991179433089407
24,Male,Asia,6,23.657963189942475,Android,2,1,1,0,18.86557528690262
33,Male,EU,3,294.4438868406211,Android,3,1,1,1,39.55675273440189
20,Female,EU,3,25.08319707862196,Android,2,1,1,0,24.1021364950844
20,Male,EU,2,22.338184146330267,iOS,2,0,1,0,8.938577246226151
44,Male,EU,6,112.65664700441094,Android,2,1,0,0,23.076968438892358
60,Female,Asia,2,29.61916849596934,Android,2,0,0,0,7.0019431043474
57,Male,EU,3,36.018744194567645,Android,3,0,0,0,20.8006463301061
55,Male,Asia,3,81.1754556312045,Android,2,1,1,1,33.97307568582882
50,Male,US,1,50.95499427530843,Android,1,0,0,0,15.672896501297648
45,Female,Asia,1,51.458302574400996,iOS,2,1,1,1,41.22557577885747
18,Male,EU,2,23.921978620683007,Android,2,0,0,0,16.184840219144405
25,Female,EU,1,96.72281889854114,Android,1,0,0,0,21.84856811493372
54,Female,US,5,76.80988399251775,Android,3,0,0,1,35.492799097359594
49,Female,EU,0,24.844779391820413,Android,2,0,0,0,18.730723727954015
60,Female,Asia,3,52.794518810688814,iOS,2,1,0,1,26.53649343457312
54,Female,US,5,89.18810611953744,Android,1,0,1,0,14.939050673020017
21,Female,EU,2,30.844563038358963,iOS,2,0,1,0,8.379815858061578
47,Female,US,3,57.115733226459135,iOS,1,1,0,1,30.88842730523362
23,Male,Asia,4,7.32457564055274,Android,1,1,1,1,27.974677234298657
36,Male,EU,3,86.75148692788807,Android,2,0,1,1,25.548760857352313
49,Female,US,2,29.816991752677364,Android,2,0,1,0,7.68842932245397
26,Female,US,4,58.500154509737435,Android,3,1,1,1,36.44670705867837
29,Female,EU,1,94.27335013260449,Android,2,0,0,0,19.193946207723574
28,Female,US,1,69.29953392494556,Android,2,0,0,0,11.938001706576085
33,Female,EU,4,21.36086170554738,iOS,1,0,0,0,9.617346691339478
18,Female,Asia,2,36.72511071290634,Android,1,0,0,0,11.068303186490144
38,Male,Asia,4,72.51886575516104,Android,2,0,1,1,21.973767124032964
47,Male,US,2,5.538432418619751,iOS,2,0,0,0,9.192602417824133
30,Female,Asia,1,67.68278202376692,Android,1,0,0,0,20.262834596076985
51,Female,EU,3,22.713847017044866,Android,3,0,1,0,27.033952417154325
21,Female,US,2,78.24958992790812,Android,1,0,0,0,29.285418244720955
45,Male,US,2,65.54359054331992,iOS,2,0,0,1,19.27660807297398
55,Female,US,4,101.20050826461045,Android,2,1,0,1,36.84229790861016
48,Male,Asia,6,91.49761795502404,Android,3,1,1,1,38.24511524402567
44,Male,US,4,92.30467372180334,Android,2,1,1,1,35.21923713038874
22,Male,US,3,54.92670406328096,Android,1,0,1,0,12.93320527856357
42,Female,EU,3,51.71473942693487,iOS,3,1,1,1,33.164920792632586
20,Female,EU,3,101.37051743602719,iOS,1,0,0,1,25.933598088515865
50,Male,EU,1,50.30474213353463,iOS,3,0,0,1,17.691613854706993
21,Male,EU,0,30.268267231024087,Android,2,0,0,1,19.86279694724454
42,Male,US,2,45.489084098723694,iOS,1,0,1,1,18.49004333849556
37,Male,Asia,1,52.91323310198136,Android,1,0,1,1,35.52054130796285
51,Female,US,3,29.000348999066762,Android,2,1,0,1,30.79968150456999
43,Male,EU,1,43.8167374857,iOS,1,0,1,0,18.723633398905054
22,Female,EU,6,27.973300709336392,iOS,2,1,0,1,26.09305779957312
52,Male,US,2,44.50899560950247,iOS,2,1,0,0,30.283079931318987
45,Female,Asia,3,28.05803379501308,iOS,3,0,0,0,7.87655316824654
46,Male,EU,3,28.52526703081586,Android,1,0,0,1,27.500864131433158
26,Female,US,0,19.533260064315346,Android,1,0,0,0,20.592128574179306
55,Female,Asia,3,117.68182104766987,Android,2,1,0,1,38.22297719346976
23,Female,EU,3,68.63695446171158,iOS,3,1,0,1,33.643716108951985
36,Male,EU,2,96.06533378631646,Android,1,0,1,0,19.207323100920764
28,Female,EU,3,13.685721451673288,Android,3,0,1,1,24.60779706755738
19,Male,Asia,1,145.20892508366578,Android,1,1,1,1,38.881081212076936
26,Female,US,3,26.146300786371864,Android,1,0,1,0,24.85466877413399
38,Female,US,3,28.181945757092297,Android,1,0,1,1,17.81424399894051
41,Male,EU,7,149.43576323832224,Android,2,1,0,1,41.69077076697397
51,Female,US,0,39.82822824555106,Android,2,0,0,0,13.082236158474203
39,Female,EU,6,45.2546880363295,Android,3,0,0,0,24.31555571640102
20,Male,US,4,7.3963205683308875,iOS,2,0,0,0,16.64001155203079
29,Female,US,4,51.64325200129264,Android,3,1,1,1,40.889089380538955
45,Female,US,3,22.669906840794255,iOS,1,0,0,1,23.090937460097972
47,Female,EU,7,81.36640783145094,iOS,3,1,0,0,16.11699645079535
43,Female,Asia,3,74.11553632453928,iOS,2,1,1,0,28.8903348851329
38,Male,US,2,56.44477748438255,Android,2,0,0,1,28.14348351091119
45,Female,EU,6,69.23703123581886,Android,2,0,1,1,26.208964951601388
43,Female,US,2,48.2869108536873,iOS,3,0,0,0,12.820456718103625
50,Female,EU,2,47.185755300096275,Android,2,1,1,1,22.937642629012178
38,Female,US,5,20.79964865967509,Android,1,0,1,0,12.041055364464222
52,Female,EU,2,87.15608938010601,iOS,1,0,0,0,17.159182605922627
51,Female,EU,1,157.01832911285686,Android,3,0,0,0,28.46576436547616
58,Female,Asia,5,44.24810648283304,Android,2,0,0,0,14.330501071246871
35,Female,US,0,60.35293807658183,iOS,3,0,1,1,35.28877079504845
28,Male,EU,3,97.28095709052327,iOS,1,1,1,1,48.041277777824945
40,Male,EU,1,128.12001019922167,Android,2,1,0,1,38.331114113551166
39,Male,Asia,3,124.10150796073809,Android,2,0,1,0,25.012337492161226
34,Male,US,3,9.162993893466979,iOS,3,0,0,0,11.009221196869749
22,Female,US,3,9.113669160298619,Android,2,0,1,1,25.664170661024173
28,Female,Asia,2,131.26303366899165,iOS,1,0,0,1,32.82604458895793
47,Male,US,5,69.37408852110443,Android,2,1,0,0,17.843016702155865
32,Male,US,6,124.18584459892587,iOS,2,1,0,0,25.05941322455208
44,Male,US,5,69.06305994791309,Android,1,0,1,0,19.149827564073654
52,Female,Asia,2,62.86462736044328,Android,2,0,1,0,21.25549221703632
50,Female,US,2,2.254601728145008,iOS,3,1,0,0,5.90485167781485
37,Male,Asia,7,177.51908966008148,Android,1,1,0,1,44.056230662717695
33,Male,EU,3,60.92670825873253,iOS,3,1,1,0,20.660813690648066
51,Male,US,4,78.36229331436971,iOS,1,0,1,0,15.868928542274123
19,Male,EU,2,84.19822961244428,iOS,2,1,0,1,28.712634442944058
52,Male,US,2,42.848892514107135,Android,1,1,1,1,36.70858283464486
57,Female,EU,2,33.50301122602089,Android,2,0,0,0,16.496398229115933
45,Male,EU,7,87.47983482374762,iOS,2,1,1,1,24.002418854213666
56,Female,EU,0,106.15983427900073,iOS,1,1,0,1,32.497640290512344
23,Male,US,8,93.53980580665869,iOS,2,0,1,0,25.980182033961814
26,Male,EU,5,37.53616808308305,Android,2,0,1,1,24.069493290820574
37,Female,Asia,4,50.82067860841779,Android,1,0,0,0,7.717366294451583
18,Male,EU,6,75.50040248601445,Android,2,0,1,0,24.34432238310517
25,Female,Asia,2,34.189995933706115,iOS,2,0,1,1,21.72453451102203
40,Female,US,5,101.8372040204626,iOS,1,1,0,1,36.32359231433129
20,Male,Asia,3,88.36895248906173,iOS,3,1,0,1,23.28722665904121
21,Male,US,2,51.54946716178906,Android,1,1,0,0,26.63840609933972
42,Female,US,6,135.9835723940261,Android,1,1,0,1,33.003298078164455
55,Female,Asia,5,44.40690417423219,Android,2,1,1,1,37.60578126879359
32,Male,Asia,5,69.92073364521954,Android,1,1,1,0,20.66977951417809
38,Female,EU,3,68.01224854754052,Android,1,1,0,0,25.905018878407578
52,Male,US,3,74.9264365296628,Android,3,1,0,1,38.33081095047052
31,Female,US,3,88.76347523676743,Android,2,1,0,1,30.056465065133857
53,Male,EU,4,71.99169243263631,Android,2,0,1,1,28.289511892634753
29,Female,Asia,3,125.18859112557895,Android,2,0,1,1,37.44831778722866
34,Female,US,2,100.54057300648354,iOS,2,1,0,1,27.157750448701144
56,Male,Asia,2,17.53947577336273,iOS,2,0,0,1,20.92174946984005
26,Female,US,1,151.21710084017815,Android,2,1,1,0,23.57146763110764
52,Female,Asia,1,37.96832778677537,iOS,2,0,1,0,3.2389858504186932
30,Female,Asia,3,44.74201459634355,Android,3,0,0,0,11.72935624186961
32,Female,EU,5,142.60303189435598,iOS,1,1,0,0,30.42930696430264
35,Female,US,2,43.25159029403492,Android,2,0,0,0,15.374370550010704
50,Female,Asia,3,32.474748405886494,iOS,3,0,0,0,11.006026661043114
23,Female,EU,5,33.02883723932925,Android,3,0,1,0,7.185565890133468
44,Male,EU,2,16.68205150067713,Android,1,0,1,0,13.831981923569373
40,Female,EU,2,108.51382909607679,iOS,3,1,1,0,27.503439394919024
44,Female,US,3,38.863902096634774,Android,2,1,0,0,21.625702752479246
51,Male,Asia,3,7.270135815402957,Android,2,0,0,1,13.527502410703852
55,Female,US,1,40.372518014630245,Android,1,0,1,1,27.403473484686966
31,Female,Asia,5,199.65633138137588,iOS,2,1,1,0,41.643098639064114
53,Male,US,5,74.18210923695425,Android,2,1,0,1,48.353167968835784
25,Female,EU,1,102.4414190182881,iOS,2,0,1,1,22.165038639245573
52,Female,US,4,105.94050397363341,iOS,2,1,1,1,39.37697135119736
36,Male,US,5,12.628641383839884,Android,1,0,0,0,23.442288958971886
47,Male,US,3,88.60226055673093,Android,1,1,0,1,38.83483762600447
31,Female,EU,1,30.719993002965744,Android,2,0,0,0,29.047681746896497
37,Female,EU,5,47.398310652133816,Android,2,1,1,1,30.467766588791495
42,Male,Asia,5,32.08444691192679,iOS,2,1,0,0,18.428022348677764
57,Female,US,4,17.15032940493666,Android,2,0,1,1,15.898990137162572
41,Male,EU,3,58.16807783549003,iOS,3,0,0,0,17.707617596602386
31,Male,EU,3,198.5196012057865,Android,2,1,1,1,46.893663724766775
43,Male,US,3,91.540522072386,Android,2,0,1,0,19.83172956063041
55,Female,EU,2,72.58999315925809,Android,2,0,1,0,20.72263404315634
40,Male,EU,2,12.948666426148026,Android,2,1,1,1,25.49046848492959
39,Male,US,4,14.380153607283091,Android,3,0,1,0,16.06298755451911
36,Male,US,1,31.00173603608736,iOS,3,1,0,0,16.132859570747172
20,Female,EU,2,38.60637297124526,Android,2,0,0,0,14.048899656518612
59,Female,US,3,39.82156490062875,iOS,2,0,0,1,13.218772491757987
36,Female,EU,0,36.59751585699822,Android,2,0,1,0,8.29544094846621
26,Male,Asia,2,10.816529431343424,Android,2,0,1,1,27.29403084785019
45,Female,EU,2,59.9578830759284,Android,1,1,1,0,19.578005825087857
37,Female,EU,2,199.41984203096746,iOS,3,1,1,0,34.89769758523577
24,Male,US,4,31.061094954613363,Android,2,0,1,0,12.782629024987058
31,Male,Asia,3,43.707985931469715,iOS,3,1,0,1,27.837532908032948
26,Female,US,1,110.04881679431853,iOS,2,1,1,1,29.986588067929738
36,Female,EU,5,146.05130214512775,Android,2,1,0,1,36.987380319421035
31,Male,Asia,4,33.1263042962615,Android,1,0,0,1,30.628176988530953
55,Female,EU,5,47.240903913732545,Android,2,0,1,0,13.42580599366693
53,Male,EU,3,63.29144041755829,Android,1,1,1,1,33.17426654794872
57,Male,EU,3,70.01416664595091,iOS,3,1,1,1,31.48708912174177
34,Female,US,2,29.73314526942737,Android,2,0,0,1,29.2107336635681
47,Female,EU,2,63.49026952666062,iOS,3,1,1,1,33.31119465850325
26,Female,US,3,98.45455003837773,Android,1,1,0,0,32.9320914682098
50,Female,EU,1,40.55075396014865,Android,1,0,1,1,22.56779053476898
42,Male,US,2,91.17913855182647,Android,2,0,0,1,31.00936843485309
31,Female,Asia,7,68.46383372515271,iOS,3,1,1,1,37.62211361916713
28,Female,US,2,14.142816032936661,iOS,1,1,0,1,34.03164739229247
52,Female,EU,3,66.07245054393287,Android,2,0,1,1,28.200683791030972
58,Male,EU,3,54.13315719272172,iOS,1,0,1,1,27.272321815564883
31,Female,EU,4,6.416565812052902,Android,1,0,0,1,28.403962435265953
47,Female,US,3,15.601473713799777,iOS,2,0,1,0,16.06986357823897
58,Male,EU,3,65.79135870899525,Android,1,1,0,1,36.76584381092108
21,Male,US,5,30.612188624579474,iOS,1,1,1,0,17.80918876130452
21,Male,EU,1,155.7591895684896,Android,1,1,0,1,29.938400812814812
45,Male,US,2,43.87210455120373,iOS,2,0,1,1,17.04942869477126
25,Male,EU,2,50.164710745911414,Android,2,0,0,0,25.410877931785393
19,Female,US,4,48.63456221881214,Android,2,0,0,0,27.5229023010989
58,Male,Asia,1,82.86037639500866,iOS,2,0,1,0,19.929847123151983
39,Male,EU,2,59.73884653400754,Android,1,0,0,0,12.5521849265769
58,Male,US,1,10.601692743938427,Android,1,0,0,0,11.53496701451409
33,Male,EU,3,9.963641873499572,iOS,1,0,1,0,9.48387331916827
46,Male,Asia,2,14.36867046689354,Android,2,1,1,0,23.251649632768217
47,Male,US,1,46.12556039541663,Android,3,0,0,0,14.180634727751348
29,Male,EU,4,31.53364189729533,iOS,1,0,0,0,10.440684453694512
52,Male,EU,4,87.33188149337651,Android,1,1,0,1,32.042106262714825
28,Female,US,1,52.18792141864994,iOS,1,0,1,0,18.794335332946943
38,Female,Asia,0,64.52127369588081,iOS,3,0,1,0,16.555055860782158
38,Female,US,1,116.19824713180822,Android,1,1,1,1,40.68010754949674
22,Male,US,2,132.29699162315944,Android,2,1,0,0,28.656137912736106
37,Male,Asia,2,40.32266771039048,iOS,1,0,0,0,12.925153519767054
54,Male,EU,3,152.49265580475546,iOS,2,1,1,1,53.02915962608556
20,Female,Asia,3,25.882054869908135,Android,1,0,0,0,15.863060047988165
50,Male,EU,4,47.25349014313028,Android,3,0,0,0,13.556392842083117
26,Male,EU,3,119.98034633371506,iOS,1,1,1,1,31.981790534139314
26,Male,Asia,2,98.14294702164155,Android,2,1,0,0,19.48407641481136
21,Female,US,2,55.25705061023359,iOS,2,1,1,1,15.605559410483945
52,Female,EU,3,15.832445209486142,iOS,2,1,1,1,34.71257164348569
34,Male,EU,3,19.205342459401955,Android,3,0,0,0,13.6793006469729
51,Female,US,7,14.270994995360992,iOS,2,0,1,1,30.165236656456777
41,Male,EU,2,91.22304746734994,iOS,1,1,1,1,31.3761748449838
49,Male,US,2,38.778844987080376,iOS,2,0,0,0,1.6848499552578051
18,Female,EU,4,92.89652035876333,iOS,2,1,0,0,25.83297655554889
25,Female,EU,2,66.13784150470778,Android,1,1,0,1,30.320601030647044
40,Female,Asia,5,17.551284805240723,Android,1,0,1,1,28.61832291002924
57,Female,US,3,74.30965901771144,Android,3,0,0,0,24.913493524460396
29,Male,EU,4,34.299478358251044,iOS,2,1,0,1,27.998710869689887
29,Male,US,2,195.27370074304613,Android,1,1,0,0,37.70096126778696
32,Female,EU,4,44.013118103942716,Android,2,0,0,0,10.508967428825299
58,Female,EU,2,15.387981527241228,iOS,2,1,1,0,13.120820197374554
36,Male,EU,3,120.96934186774924,Android,1,1,0,0,23.948273602233858
43,Male,Asia,3,53.8555850455295,iOS,2,0,1,1,25.577676270576227
46,Male,Asia,3,78.43178451428442,Android,3,0,1,1,28.994394224198107
39,Male,US,7,46.49317432658539,iOS,2,0,1,0,15.789130403081273
57,Female,US,2,55.82493953208454,Android,2,0,1,1,28.29156788936712
38,Female,EU,6,11.446937200692656,Android,1,0,1,1,19.910143705848355
55,Female,EU,0,115.12692550970623,Android,1,1,1,1,35.491295808563336
